wgt,liq,fin,asset
6427.136675511434,370.0112739571589,27504.17136414882,218429.9887260429
6428.350591859025,370.0112739571589,27504.17136414882,218553.3258173619
6414.477293976153,370.0112739571589,27504.17136414882,218429.9887260429
6428.487972350331,370.0112739571589,27504.17136414882,218429.9887260429
6425.2568218547,370.0112739571589,27504.17136414882,218553.3258173619
6500.518974208898,12.3337091319053,12.3337091319053,12.3337091319053
6463.122354340188,12.3337091319053,12.3337091319053,12.3337091319053
6474.279340999748,6.166854565952649,6.166854565952649,6.166854565952649
6481.578552029178,12.3337091319053,12.3337091319053,12.3337091319053
6492.952368168751,12.3337091319053,12.3337091319053,12.3337091319053
4999.900972053461,71535.51296505073,315742.9537767756,495938.4441939121
5026.843650179604,71535.51296505073,277508.4554678692,456470.5749718151
5020.846189357712,71535.51296505073,277878.4667418264,456840.5862457723
5015.081091752127,71535.51296505073,276275.0845546787,456470.5749718151
5014.142111452593,71535.51296505073,323143.1792559188,502105.2987598647
5692.940950697071,1973.393461104848,13024.396843292,309033.4160090192
5747.523491436838,2466.74182638106,14381.10484780158,310390.1240135288
5705.92145852401,1480.045095828636,12161.03720405862,309403.4272829763
5714.279956453885,2836.753100338219,14997.79030439684,311006.809470124
5722.40408038235,1973.393461104848,12654.38556933484,308663.404735062
6151.198236425293,14800.45095828636,219663.3596392334,465720.8568207441
4124.085420708267,14800.45095828636,562787.1476888388,782820.5186020293
6194.967560746032,14800.45095828636,222808.4554678692,451475.4227733935
6184.361313570675,14800.45095828636,382357.3167981962,603747.3957158963
6210.296387821812,14800.45095828636,151457.9481397971,376548.1397970688
3108.598690594758,1270.372040586246,1270.372040586246,11630.6877113867
3109.897229595189,1270.372040586246,1270.372040586246,11630.6877113867
3120.156568673452,1270.372040586246,1270.372040586246,11630.6877113867
3105.145511110987,1270.372040586246,1270.372040586246,11630.6877113867
3113.660342327713,1270.372040586246,1270.372040586246,11630.6877113867
2629.527981096653,32067.64374295378,251607.6662908681,847819.1657271702
2539.307440365208,32067.64374295378,251607.6662908681,850409.2446448704
2603.193592748557,32067.64374295378,251607.6662908681,849175.8737316799
2578.177309332066,32067.64374295378,251607.6662908681,850285.9075535513
2534.817793422168,32067.64374295378,251607.6662908681,849052.5366403607
4554.886347566488,345.3438556933484,345.3438556933484,22546.02029312289
4520.467924150926,345.3438556933484,345.3438556933484,22546.02029312289
4525.117949431793,345.3438556933484,345.3438556933484,23779.39120631342
4526.705094502257,345.3438556933484,345.3438556933484,23779.39120631342
4546.946552401906,345.3438556933484,345.3438556933484,22546.02029312289
6007.324928776609,12235.03945885006,15195.12965050733,20375.28748590755
5978.368715983814,12235.03945885006,15195.12965050733,20375.28748590755
5990.781089564315,12235.03945885006,15195.12965050733,20251.9503945885
5991.534213366931,12235.03945885006,15195.12965050733,20375.28748590755
6017.848906950107,12235.03945885006,15195.12965050733,20251.9503945885
5025.906460871596,2220.067643742954,7153.551296505073,176125.3664036077
5087.131567821068,2220.067643742954,7153.551296505073,176125.3664036077
5041.05658471777,2220.067643742954,7153.551296505073,176125.3664036077
5068.455812120648,2220.067643742954,7153.551296505073,176125.3664036077
5091.975663341389,2220.067643742954,7153.551296505073,176125.3664036077
5773.330323392527,5550.169109357385,16650.50732807215,467570.9131905299
5834.045957864243,5550.169109357385,16650.50732807215,467570.9131905299
5798.132272399994,5550.169109357385,16650.50732807215,467570.9131905299
5702.171575458772,5550.169109357385,16650.50732807215,468927.6211950395
5869.959601118458,5550.169109357385,16650.50732807215,467694.2502818489
7344.106153494543,505.6820744081173,505.6820744081173,505.6820744081173
7352.295438268552,518.0157835400225,518.0157835400225,518.0157835400225
7354.76348807453,518.0157835400225,518.0157835400225,518.0157835400225
7348.747436075342,518.0157835400225,518.0157835400225,518.0157835400225
7361.889478883852,518.0157835400225,518.0157835400225,518.0157835400225
5332.913671011826,0,0,12333.7091319053
5409.160730016944,0,0,12333.7091319053
5372.827009545612,0,0,12333.7091319053
5364.332355180572,0,0,12333.7091319053
5394.60518609487,0,0,12333.7091319053
2311.949919718124,66602.02931228861,1990660.653889515,2012861.330326945
2336.8240299209,66602.02931228861,1990660.653889515,2012861.330326945
2289.427107139277,67835.40022547914,1991894.024802706,2014094.701240135
2398.580085210003,66602.02931228861,1990660.653889515,2012861.330326945
2408.682872707649,66602.02931228861,1990660.653889515,2012861.330326945
4126.725085561505,18500.56369785795,192405.8624577227,672433.8218714769
3980.636732091587,13567.08004509583,187472.3788049606,667500.3382187148
4075.41218166677,16033.82187147689,189939.1206313416,670213.7542277339
4045.520543823194,16033.82187147689,189939.1206313416,670090.4171364149
3963.518782710895,30834.27282976325,204739.571589628,685014.2051860204
490.5265085461905,821425.0281848928,3973921.082299887,11201474.63359639
499.4072422885469,183772.2660653889,5937447.57609921,11905729.42502818
505.1004821002263,61421.87147688839,3851570.687711386,5485787.147688839
486.7643073642059,230640.3607666291,2184299.887260429,4565939.120631342
506.1131227907473,118403.6076662909,2534330.552423901,6122206.538895153
6329.400748580853,321.9098083427283,445.2468996617813,12778.95603156708
6327.322781222336,321.9098083427283,445.2468996617813,12778.95603156708
6329.774135905611,321.9098083427283,445.2468996617813,12778.95603156708
6325.566097946279,321.9098083427283,445.2468996617813,12778.95603156708
6327.919063378126,321.9098083427283,445.2468996617813,12778.95603156708
2358.730455958409,450797.0687711387,10991308.22998873,11753161.44306652
2390.657456528638,450797.0687711387,9757271.296505073,10517891.13866967
2499.67813562768,450797.0687711387,10497836.52762119,11258456.36978579
2344.656069238011,450797.0687711387,10065663.35963923,10826283.20180383
2427.765776023662,450797.0687711387,11607993.68658399,12369846.89966178
2061.534892546777,1233.37091319053,500871.9278466742,504942.0518602029
2080.153107810577,1233.37091319053,499638.5569334836,503708.6809470124
2012.922188713942,1233.37091319053,500871.9278466742,504942.0518602029
2042.982475764823,1233.37091319053,499638.5569334836,503708.6809470124
2093.512306846196,1233.37091319053,499638.5569334836,503708.6809470124
29.51069456710719,308342.7282976325,19881939.12063134,45568121.75873732
27.50361816982915,308342.7282976325,19881939.12063134,45568121.75873732
28.89174598087589,308342.7282976325,19881939.12063134,45568121.75873732
27.39528070954034,308342.7282976325,19881939.12063134,45568121.75873732
27.83303897168371,308342.7282976325,19881939.12063134,45568121.75873732
4604.593663507823,3083.427282976324,19117.24915445321,35151.0710259301
4606.592929651376,3083.427282976324,20350.62006764374,36384.44193912063
4613.760396876125,3083.427282976324,21583.99098083427,37617.81285231116
4622.788071260088,3083.427282976324,17883.87824126268,33917.70011273957
4640.922935284807,3083.427282976324,21583.99098083427,37617.81285231116
4676.942322436915,958329.1995490417,3391770.011273957,5867762.119503946
5126.521874659878,936128.5231116122,3358468.996617813,5830020.969560316
4691.673646999494,1311073.280721533,3965287.485907554,6436962.795941375
4985.126334786261,1349307.77903044,3955420.518602029,6431412.626832018
5211.310459226598,1042198.421645998,3714913.190529876,6189055.242390078
4371.003167979882,555.0169109357385,555.0169109357385,4748.47801578354
4337.974234586919,555.0169109357385,555.0169109357385,4748.47801578354
4342.436535878963,555.0169109357385,555.0169109357385,4625.140924464487
4343.959607060473,555.0169109357385,555.0169109357385,4748.47801578354
4363.383906560541,555.0169109357385,555.0169109357385,4748.47801578354
6779.456046927471,7400.22547914318,22200.67643742954,400352.198421646
6918.581734159216,7400.22547914318,51801.57835400225,430076.4374295378
6814.649042200804,7400.22547914318,25900.78917700113,404052.3111612176
6902.965826032158,7400.22547914318,41934.61104847801,420086.1330326945
6891.920086909888,7400.22547914318,69068.77113866968,447220.2931228862
5878.641897653631,752.3562570462233,752.3562570462233,14812.78466741826
6015.00158207996,1085.366403607666,1085.366403607666,15145.79481397971
6033.228877342526,666.0202931228862,666.0202931228862,14849.78579481398
6028.173783168821,838.6922209695604,838.6922209695604,15022.45772266065
5918.530880350884,333.0101465614431,333.0101465614431,14516.77564825254
4272.968250484546,1.23337091319053,2097.963923337091,14184.99887260428
4275.095281359684,1.23337091319053,4071.357384441939,16158.39233370913
4255.111967038341,1.23337091319053,2406.306651634724,14493.34160090192
4284.627722919941,1.23337091319053,2813.319052987599,14900.35400225479
4285.28952874878,1.23337091319053,6291.425028184893,18378.45997745209
4555.397791876602,61.66854565952649,61.66854565952649,129318.9402480271
4620.207736993398,24.6674182638106,24.6674182638106,127061.8714768884
4566.449124528962,12.3337091319053,12.3337091319053,132599.7068771139
4533.350795644588,172.6719278466742,172.6719278466742,131033.3258173619
4610.138862515807,86.33596392333709,86.33596392333709,131687.0124013529
26.70526031742344,99903.04396843292,174851294.2502818,176785219.8421646
