wgt,liq,fin,asset
411.3802887864772,58137.16337522442,3648499.820466786,10648528.54578097
400.6597729023218,58137.16337522442,3648499.820466786,11984112.02872531
427.7479629497479,58137.16337522442,3648499.820466786,12205661.75942549
406.0802211570837,58137.16337522442,3648499.820466786,12142810.77199282
415.8449117191972,58137.16337522442,3648499.820466786,10634387.07360862
470.9755151818134,47295.36804308797,433828.9407540395,6471451.921005386
471.2853085351539,47295.36804308797,433828.9407540395,6471451.921005386
482.3163559666754,47295.36804308797,433828.9407540395,6471451.921005386
467.8992912949279,47295.36804308797,433828.9407540395,6471451.921005386
471.4987687706995,47295.36804308797,433828.9407540395,6471451.921005386
29.35650823389555,278052.7684021544,26172659.59066427,93386605.44344704
30.29644577155334,278241.3213644524,26172848.14362657,93387265.37881508
29.72202791285528,278115.6193895871,26172722.44165171,93387453.93177737
28.98419262984593,278084.1938958708,26172691.01615799,93386165.48653501
29.1175918322915,278084.1938958708,26172691.01615799,93387108.2513465
898.7062991497202,10213.28545780969,943550.4488330341,1493810.843806104
862.8024270166218,10213.28545780969,943550.4488330341,1493810.843806104
912.8100791045277,10134.72172351885,943471.8850987433,1493732.280071813
843.8586561096192,10213.28545780969,945121.723518851,1495382.118491921
909.4911583246861,10228.99820466786,945137.4362657091,1495397.831238779
4675.901098651688,1.571274685816876,10057.72926391382,105434.1026929982
4458.887166957295,1.571274685816876,9900.601795332137,105434.1026929982
4673.054325249725,1.571274685816876,11943.25888689407,107319.6323159785
4647.828977576074,1.571274685816876,9900.601795332137,105276.9752244165
4590.422922858173,1.571274685816876,11000.49407540395,106533.99497307
237.4128309071603,39281.8671454219,1516280.071813285,1786539.317773788
242.8353857105531,39281.8671454219,1516280.071813285,1797538.240574506
236.0649872843409,39281.8671454219,1516280.071813285,1810108.438061041
117.0029944264103,39281.8671454219,1516280.071813285,1770826.570915619
247.7199820447874,39281.8671454219,1516280.071813285,1832106.283662478
665.4162647811534,9427.648114901256,25926.03231597846,686804.1651705565
668.0069529882035,9427.648114901256,25926.03231597846,741955.906642729
673.3934223811809,9427.648114901256,28282.94434470377,949992.6750448833
619.8188668321961,9427.648114901256,25926.03231597846,974347.4326750449
669.3254080238974,9427.648114901256,27025.92459605027,824762.0825852783
5307.557524719257,1571.274685816876,1571.274685816876,18541.04129263914
5275.014325005164,1571.274685816876,1571.274685816876,18226.78635547576
5303.82279259934,1571.274685816876,1571.274685816876,18588.17953321365
5294.649856412013,1571.274685816876,1571.274685816876,18541.04129263914
5309.869769244748,1571.274685816876,1571.274685816876,18541.04129263914
22.73789405624878,369249.5511669659,7501265.350089767,22391449.91023339
23.29170488023452,369249.5511669659,7501265.350089767,22394592.45960503
24.0480260696677,369249.5511669659,7501265.350089767,22394592.45960503
22.2465250608988,369249.5511669659,7485552.603231598,22380450.98743267
23.47551273161569,369249.5511669659,7501265.350089767,22393021.18491921
7522.571689361781,10087.58348294434,10087.58348294434,282703.7414721724
6990.061941633826,10527.54039497307,10527.54039497307,283300.8258527828
7559.46014965599,9663.339317773789,9663.339317773789,282436.6247755835
7517.457771470962,9663.339317773789,9663.339317773789,282279.4973070018
7286.089940894452,9899.03052064632,9899.03052064632,284086.4631956912
1348.475715589257,17284.02154398564,34738212.13644524,40828787.07360861
1454.777023133627,45566.96588868941,34883869.29982047,40974287.10951526
1350.438692812286,212122.0825852783,35044610.70017953,41135185.63734291
1460.091037120362,23569.12028725314,34924722.4416517,41015140.2513465
1357.811171094922,17284.02154398564,34926607.97127469,41017025.78096948
6828.818594689708,3142.549371633752,5499.461400359067,227049.1921005386
6653.3971327489,3142.549371633752,5028.078994614004,226577.8096947935
6855.758544471697,3142.549371633752,4870.951526032316,226420.6822262119
6825.759083011842,3142.549371633752,7070.736086175943,228620.4667863555
6806.570398262294,3142.549371633752,7070.736086175943,228620.4667863555
27.76881838763088,31477031.52603232,128581807.1095153,160280388.3662477
28.446810801806,31467918.13285458,123560327.4685817,151683001.7953321
28.16981916332911,31477345.78096948,117746611.1310592,146619569.1202872
27.36970347254667,31471374.93716338,123257385.7091562,154184628.2226212
27.53974791481673,31472003.4470377,123440282.0825853,153631853.7881508
11989.64560264092,0,0,141414.7217235189
11178.24606259205,0,0,141414.7217235189
12556.70070446151,0,0,141414.7217235189
12109.01606431599,0,0,141414.7217235189
12031.24008956208,0,0,141414.7217235189
5334.56671973124,0,942.7648114901257,5342.333931777379
5317.338730317226,0,942.7648114901257,5342.333931777379
5303.617780957121,0,942.7648114901257,5342.333931777379
5353.978291120239,0,942.7648114901257,5342.333931777379
5298.811431123488,0,942.7648114901257,5342.333931777379
5766.738061178858,39910.37701974865,413873.7522441652,1065009.982046679
6418.867840084944,39910.37701974865,413873.7522441652,1063438.707360862
5690.146570415371,39910.37701974865,413873.7522441652,1063438.707360862
5704.39778155993,39910.37701974865,413873.7522441652,1063438.707360862
5964.281386653506,39910.37701974865,413873.7522441652,1063438.707360862
5014.957154040172,1885.529622980251,1885.529622980251,204579.9640933573
4981.685040199086,1885.529622980251,1885.529622980251,204579.9640933573
5018.92313376249,1885.529622980251,1885.529622980251,203008.6894075404
5015.854787606576,1885.529622980251,1885.529622980251,204579.9640933573
5008.979139112998,1885.529622980251,1885.529622980251,204579.9640933573
6351.980854011342,942.7648114901257,55937.37881508079,124130.7001795332
6040.97466641296,942.7648114901257,55937.37881508079,124130.7001795332
6644.339894773293,942.7648114901257,55937.37881508079,124287.8276481149
6443.557449503713,942.7648114901257,55937.37881508079,124287.8276481149
6474.554194630468,942.7648114901257,55937.37881508079,124287.8276481149
309.3043378521701,4713.824057450628,1890243.447037702,15661366.17594255
306.9329149080271,4713.824057450628,1890243.447037702,11480204.23698384
317.5809256661627,4713.824057450628,1890243.447037702,21677934.07540395
304.08709309169,4713.824057450628,1890243.447037702,23533452.3518851
307.3572530647656,4713.824057450628,1890243.447037702,7426315.547576302
6071.974321004695,472.9536804308797,272303.4743267504,579801.9303411131
5588.345643789868,472.9536804308797,393291.6251346499,702204.2283662477
6046.411150845551,472.9536804308797,286444.9464991023,593943.402513465
4961.625983310526,472.9536804308797,328869.363016158,637781.9662477558
5910.488793915209,472.9536804308797,278588.573070018,585929.9016157989
12749.07951668348,157.1274685816876,15869.87432675045,247632.8904847397
11757.8334867818,157.1274685816876,15869.87432675045,247632.8904847397
12751.99194287596,157.1274685816876,15869.87432675045,247790.0179533214
12491.32178985781,157.1274685816876,15869.87432675045,247632.8904847397
12355.56727619692,157.1274685816876,15869.87432675045,247632.8904847397
7718.78719628742,6866.470377019748,41434.51346499103,288124.6391382406
7295.376496564471,6913.608617594255,9899.03052064632,258160.4308797127
7727.35123896398,6756.481149012568,6756.481149012568,255175.0089766607
