wgt,liq,fin,asset
9277.705170483694,21270.34055727554,92881.13224237063,181910.7651481645
9351.156489336299,7915.895621406457,48559.85846970367,137589.4913754976
9482.938263724354,23225.12162759841,37547.27996461742,126576.9128704113
9727.445111562256,18347.84608580274,82216.93056169836,171246.5634674923
9463.613960123936,774.1707209199469,32708.71295886776,121738.3458646616
5735.955306189789,658.0451127819549,1819.301194161875,20012.31313578063
5796.570111975299,658.0451127819549,1819.301194161875,20012.31313578063
5743.952054036549,658.0451127819549,1819.301194161875,20012.31313578063
5834.228926576995,658.0451127819549,1819.301194161875,20012.31313578063
5752.595602588995,658.0451127819549,1819.301194161875,20012.31313578063
4037.571186667499,0,0,1741.884122069881
3975.325192199081,0,0,1741.884122069881
3984.810568898801,0,0,1741.884122069881
3959.32302871551,0,0,1741.884122069881
3975.629637246791,0,0,1741.884122069881
5269.555968246342,96.77134011499336,96.77134011499336,84481.37992038921
5153.81852694941,96.77134011499336,96.77134011499336,84481.37992038921
5195.408129236117,96.77134011499336,96.77134011499336,84481.37992038921
5380.785579427941,96.77134011499336,96.77134011499336,84481.37992038921
5258.397646584268,96.77134011499336,96.77134011499336,84481.37992038921
10719.179612926,15483.41441839894,36773.10924369748,137221.7602830606
10804.04304252627,15483.41441839894,36773.10924369748,137221.7602830606
10956.29971412968,15483.41441839894,36773.10924369748,137221.7602830606
11238.79552213435,15483.41441839894,36773.10924369748,137221.7602830606
10933.97299891496,15483.41441839894,36773.10924369748,137221.7602830606
4145.606706238671,0,0,182317.2047766475
4111.195762635271,0,0,182317.2047766475
4091.746820054807,0,0,182317.2047766475
4017.420861639205,0,0,182317.2047766475
4095.986098884229,0,0,182317.2047766475
3676.299028047611,11225.47545333923,104125.9619637329,869780.8049535603
3822.532450585912,11225.47545333923,104125.9619637329,869780.8049535603
3779.582462066048,11225.47545333923,104125.9619637329,869780.8049535603
3570.089874928158,11225.47545333923,104125.9619637329,869780.8049535603
3803.353075778449,11225.47545333923,104125.9619637329,869780.8049535603
23.77978164443807,127080.1238390093,436976134.5245467,453271073.4011499
25.70395045405458,115970.773993808,436941800.0530739,451325504.962406
25.11377409468951,114577.2666961521,436965567.0942061,452772584.8739496
22.19783710781039,117770.7209199469,436943600,447596963.2905794
23.92156353176672,126383.3701901813,436952212.6492702,449114821.7602831
4791.751547585758,9193.27731092437,141770.0132684653,447954.5333923043
4725.827130187653,9193.27731092437,128222.0256523662,434406.5457762052
4721.838298178978,9193.27731092437,134028.3060592658,440212.8261831048
4772.340451132281,9193.27731092437,137899.1596638655,444083.6797877045
4738.954474879763,9193.27731092437,128222.0256523662,434406.5457762052
7348.588938650306,0,0,0
7379.304635934879,0,0,0
7380.902191666666,0,0,0
7365.626092929881,0,0,0
7384.243826534524,0,0,0
5180.222890192279,2806.368863334807,2806.368863334807,167317.6470588235
5133.984151457576,2806.368863334807,2806.368863334807,167317.6470588235
5203.824257161518,2806.368863334807,2806.368863334807,167317.6470588235
5141.45750427555,2806.368863334807,2806.368863334807,167317.6470588235
5187.154139302199,2806.368863334807,2806.368863334807,167317.6470588235
6477.177796116199,0,0,8709.420610349403
6477.25898897982,0,0,8709.420610349403
6475.213694892149,0,19.35426802299867,8728.774878372402
6505.271230520834,0,0,8709.420610349403
6492.045446084056,0,0,8709.420610349403
6830.866613670248,1083.839009287926,1083.839009287926,15793.08270676692
6808.334131076638,1083.839009287926,1083.839009287926,15793.08270676692
6824.187021516547,1083.839009287926,1083.839009287926,15793.08270676692
6837.55037417363,1083.839009287926,1083.839009287926,15793.08270676692
6824.413640267087,1083.839009287926,1083.839009287926,15793.08270676692
737.7158388119253,59030.51747014595,92900.48651039363,1038646.793454224
627.6125001177187,59030.51747014595,92900.48651039363,1038646.793454224
626.0515761273426,59030.51747014595,92900.48651039363,1038646.793454224
637.7092366748972,59030.51747014595,92900.48651039363,1038646.793454224
620.3739103693741,59030.51747014595,92900.48651039363,1038646.793454224
3680.715151120703,387.0853604599735,677.3993808049536,42869.70367094206
3623.970696510707,387.0853604599735,677.3993808049536,42869.70367094206
3632.61771921783,387.0853604599735,677.3993808049536,42869.70367094206
3609.382865643679,387.0853604599735,677.3993808049536,42869.70367094206
3624.248233536801,387.0853604599735,677.3993808049536,42869.70367094206
26.67063875864351,248508.801415303,7007019.19504644,45835551.70278638
29.97765648964627,255669.8805838125,3654279.34542238,50259356.74480318
16.31965652541837,249670.0574966829,6027693.233082707,121382749.8982751
15.66249145850707,270185.5816010615,3392029.013710747,46273112.99425033
15.6413227629629,251218.3989385228,3189196.284829721,55823128.17337462
6685.118581216999,0,0,0
6732.434293828458,0,0,0
6734.767514039109,0,0,0
6718.41060197757,0,0,0
6739.931005709962,0,0,0
4083.629795647006,7741.70720919947,352247.6780185758,603853.1623175587
4245.468338781795,7741.70720919947,352247.6780185758,603853.1623175587
4197.472924943404,7741.70720919947,352247.6780185758,603853.1623175587
3979.162032834228,7741.70720919947,352247.6780185758,603853.1623175587
4218.809870339818,7741.70720919947,352247.6780185758,603853.1623175587
