wgt,liq,fin,asset
33.19769599642535,60534.66666666666,2622318,189176121
332.6393768966794,3774.3,919087.6333333333,60329851.63333333
349.7018196441218,93354.66666666667,1677831.333333333,49130993
342.7358547122605,3354.933333333333,958781.6,61013182.26666667
369.4534653776576,37925.33333333334,843838.6666666666,49198638.66666666
29.17115263882856,1559497,8428905.333333334,44122551.6
30.04334090400408,1365676.666666667,8058221.666666667,43765105.33333334
32.28937243415807,1563326,8421794.333333334,44254305.66666666
30.12508444570854,1569343,8444221.333333334,44354771.33333334
32.53636765465956,1430769.666666667,8101434.666666667,43921365
4464.934331572253,7038.066666666667,7038.066666666667,371704.7333333333
4554.323641429288,4706.023333333334,4706.023333333334,369372.69
4410.272975167521,3285.646666666667,3285.646666666667,367952.3133333334
4487.779068545503,3903.756666666667,3903.756666666667,368570.4233333333
4301.86659174873,9811.356666666667,10358.35666666667,375025.0233333333
2157.627566616434,58346.66666666666,2062190,2643833.333333333
2224.273231177494,58346.66666666666,2060366.666666667,2638363.333333333
2503.142162222979,60170,2062190,2640186.666666667
2712.900174506318,58346.66666666666,2060366.666666667,2642010
2191.401365679902,58346.66666666666,2060366.666666667,2640186.666666667
5023.768948660098,0,0,0
5006.64072944434,0,0,0
5009.143597182681,0,0,0
5044.78424795602,0,0,0
5005.976612810833,0,0,0
33.29802022149489,2474245.1,18326305.1,56613752.43333333
34.89234326238505,4598464.9,23834631.56666667,50848408.9
30.18795190638621,5667813.433333334,26178490.1,52845834.1
29.31129624885896,6208267.666666667,25725227.66666667,59778895
29.89544582954791,3677663.333333333,17451123.33333333,47156140.66666666
9521.562361805969,1859.8,1859.8,15534.8
9446.960320846129,1859.8,1859.8,15352.46666666667
9660.172065256838,2042.133333333333,2042.133333333333,15352.46666666667
9613.241396254287,2042.133333333333,2042.133333333333,15534.8
9783.27846929459,1859.8,1859.8,15352.46666666667
6643.819251232737,41936.66666666666,211506.6666666667,398945.3333333333
6768.440616974549,43030.66666666666,212600.6666666667,400039.3333333333
7059.960694852116,42848.33333333334,212418.3333333333,399674.6666666667
6625.454444249362,41936.66666666666,211506.6666666667,398945.3333333333
6951.689704319664,43760,213330,400768.6666666667
14.87721258037735,272406,1306236,41276073
16.27156677518557,103930,1493310,36042103.5
15.8305999371453,8715.533333333333,1943272.2,136198952.2
12.79249865424736,33567.56666666667,1663627.566666667,29644756.16666667
15.42958126483744,140579,1491669,232605003.6666667
7084.522058342247,37378.33333333334,52147.33333333334,274776.3333333333
7181.423531850547,37378.33333333334,52147.33333333334,274776.3333333333
7476.045329312692,37378.33333333334,52147.33333333334,274958.6666666667
7120.002308094507,37378.33333333334,52147.33333333334,274776.3333333333
7385.543612665152,37378.33333333334,52147.33333333334,274776.3333333333
