wgt,liq,fin,asset
6119.779307709496,6955.23178807947,1169638.145695364,2496464.529801324
4712.374912438347,6955.23178807947,1133702.781456954,2453110.251655629
5145.224455156753,6955.23178807947,1171956.556291391,2486495.364238411
5297.663411973522,6955.23178807947,1639116.291390728,2958871.523178808
4761.812371144635,6955.23178807947,1196299.867549669,2522662.569536424
3790.476606849536,1843.13642384106,1843.13642384106,6364.037086092715
3798.868504713791,1843.13642384106,1843.13642384106,9146.129801324503
3799.468393066608,1837.340397350993,1837.340397350993,8328.890066225165
3788.076004800406,1843.13642384106,1843.13642384106,13435.18940397351
3793.066588672488,1837.340397350993,1837.340397350993,11226.90331125828
4099.478552765953,4347.019867549669,19416.68874172185,39586.86092715232
4101.450751031722,4347.019867549669,22314.70198675497,42368.95364238411
4098.562658288585,4347.019867549669,18837.08609271523,39007.25827814569
4085.945521480275,4347.019867549669,18953.00662251656,39123.17880794702
4097.633641974938,4347.019867549669,31472.4238410596,51642.59602649006
6375.983791629523,16623.00397350993,45023.53377483444,315582.0503311259
6326.569794809408,16628.8,45029.3298013245,315587.8463576159
6341.588453560872,16628.8,45029.3298013245,314428.6410596027
6386.375863395948,16617.20794701987,45017.73774834437,314417.0490066225
6354.919504285839,16617.20794701987,45017.73774834437,315576.2543046357
4210.230765647422,892.5880794701986,892.5880794701986,2631.396026490066
4177.203858947169,892.5880794701986,892.5880794701986,2979.15761589404
4246.431897898886,892.5880794701986,892.5880794701986,2747.316556291391
4226.556808588873,892.5880794701986,892.5880794701986,3095.078145695364
4185.672878818377,892.5880794701986,892.5880794701986,3558.760264900662
5046.975164849058,1159.205298013245,1854.728476821192,1854.728476821192
5058.6369296769,1159.205298013245,2074.977483443708,2074.977483443708
5050.507639819034,1159.205298013245,1854.728476821192,1854.728476821192
5049.896459546878,1159.205298013245,2063.385430463576,2063.385430463576
5058.539110078109,1159.205298013245,1982.241059602649,1982.241059602649
8610.877596110357,324.5774834437086,324.5774834437086,324.5774834437086
8629.941585366372,324.5774834437086,324.5774834437086,324.5774834437086
8631.304359949419,336.1695364238411,336.1695364238411,336.1695364238411
8605.424115573191,336.1695364238411,336.1695364238411,336.1695364238411
8616.761293272157,324.5774834437086,324.5774834437086,324.5774834437086
35.40679438728245,59496327.8410596,303857963.8675497,594723091.0728477
35.17135297151901,82756570.40529801,339382598.4847682,539231562.5112582
