wgt,liq,fin,asset
10308.17259636733,1016.010464355788,126944.0680183126,599174.2838456507
10566.28633117244,1001.700457815566,134084.7612818836,604883.9764551995
9905.428279494015,1016.010464355788,148409.0778286462,620639.2936559843
10385.86966565145,1030.32047089601,131251.3799869196,603481.5958142576
10488.5455757981,1016.010464355788,119789.0647482014,592019.2805755396
217.7316917373444,466506.2132112492,3879442.773054284,8565969.914977109
208.1237021835721,466506.2132112492,3898045.781556573,8584572.923479399
211.0085741285508,466506.2132112492,3899476.782210595,8586003.92413342
210.6468974487411,466506.2132112492,3898045.781556573,8584572.923479399
216.8474236467125,466506.2132112492,3899476.782210595,8586003.92413342
534.2051937126923,7298.103335513408,171863.1785480706,723370.8306082407
558.5312692270999,7298.103335513408,127502.1582733813,679152.9103989536
541.6745558463127,7298.103335513408,147536.1674296926,697612.8188358404
535.8201135798312,7298.103335513408,127502.1582733813,679009.8103335514
535.0738359747769,7298.103335513408,127502.1582733813,679009.8103335514
4047.153053946452,79420.53629823415,663268.8031393067,9169565.990843689
4156.83572521505,79420.53629823415,663268.8031393067,9165272.988881622
3993.041109117819,79420.53629823415,663268.8031393067,9050792.936559843
3962.40985649318,79420.53629823415,663268.8031393067,9438594.11379987
4000.077380651661,79420.53629823415,663268.8031393067,9417129.103989536
6404.377431509381,1431.000654022237,1431.000654022237,4722.302158273381
6397.557352926123,1431.000654022237,1431.000654022237,4865.402223675605
6433.329233301004,1431.000654022237,1431.000654022237,4865.402223675605
6454.81062241586,1431.000654022237,1431.000654022237,4865.402223675605
6374.736689440139,1431.000654022237,1431.000654022237,4722.302158273381
1773.197776047353,32197.51471550033,1676703.466317855,2811200.784826684
1800.453909207676,32197.51471550033,1676703.466317855,2810055.984303467
1719.760375680959,32197.51471550033,1676703.466317855,2809912.884238064
1736.543836468796,32197.51471550033,1676703.466317855,2809769.784172662
1731.593770491676,32197.51471550033,1676703.466317855,2809769.784172662
269.5987326440053,1943298.888162198,11030153.0412034,40476425.89928058
303.0351234841105,1943298.888162198,11030153.0412034,35811363.76716808
272.2777221816178,1943298.888162198,11030153.0412034,53311070.76520602
277.5493856583654,1943298.888162198,11030153.0412034,55187112.62262917
253.4078098868166,1943298.888162198,11030153.0412034,60654966.12164813
8142.105972345678,2862.001308044474,63393.32897318509,231965.2060170046
7958.315222620293,2862.001308044474,63393.32897318509,231965.2060170046
8414.964735844789,2862.001308044474,63393.32897318509,231822.1059516024
8153.334264991658,2862.001308044474,63393.32897318509,231822.1059516024
7918.576123891381,2862.001308044474,63393.32897318509,231965.2060170046
1629.583372829008,31482.01438848921,968787.4427730542,4893163.636363637
1620.475944293156,31482.01438848921,968787.4427730542,4893163.636363637
1605.853937767698,31482.01438848921,968787.4427730542,4893163.636363637
1589.252418595138,31482.01438848921,968787.4427730542,4893163.636363637
1603.544979313021,31482.01438848921,968787.4427730542,4893163.636363637
5482.031265711315,8586.00392413342,8586.00392413342,8586.00392413342
5487.439579228833,500.8502289077829,500.8502289077829,500.8502289077829
5446.850589829982,2432.701111837802,2432.701111837802,2432.701111837802
5460.364518810079,515.1602354480052,515.1602354480052,515.1602354480052
5509.881130500241,2003.400915631132,2003.400915631132,2003.400915631132
38.60931887816228,11127461.08567691,253303715.3695226,269409627.7305428
35.15529748766629,12309467.62589928,181395073.9045128,196948620.0130804
36.1714348493425,12717302.81229562,226285564.4211903,242829362.9823414
36.54474238243301,10649506.86723349,253450249.8364944,270313161.5434925
34.45478461409316,12528410.72596468,230990694.5716154,246572860.6932636
8514.53461322055,443.6102027468934,13322.61608894702,13322.61608894702
8505.467409455141,443.6102027468934,13322.61608894702,13322.61608894702
8553.02564862659,443.6102027468934,13322.61608894702,13322.61608894702
8581.584869739734,443.6102027468934,13322.61608894702,13322.61608894702
8475.127640878725,443.6102027468934,13322.61608894702,13322.61608894702
924.3230228264099,62964.02877697842,236115.1079136691,7791798.561151079
910.5263151189523,78418.83584041857,250138.914323087,7804391.366906475
912.3854204840036,70119.0320470896,238977.1092217135,7793229.561805101
908.3036802801837,65826.0300850229,237546.1085676913,7793229.561805101
939.6440574143924,64395.02943100066,233253.1066056246,7787505.559189012
11003.83574137215,13809.15631131458,91798.69195552649,315177.8940483977
10759.79507571144,17172.00784826684,77560.23544800523,300653.2374100719
11335.41269795932,13809.15631131458,124711.7069980379,347947.8090255068
10949.89586742206,13737.60627861347,68974.23152387181,292210.3335513407
11038.22734441389,15168.60693263571,135372.6618705036,358608.7638979725
8461.720759080465,286.2001308044473,286.2001308044473,96592.54414650098
8469.259695147919,286.2001308044473,286.2001308044473,96449.44408109876
8499.233737998851,286.2001308044473,286.2001308044473,96592.54414650098
8565.160576272627,286.2001308044473,286.2001308044473,96449.44408109876
8603.989115389846,286.2001308044473,286.2001308044473,96592.54414650098
5648.054768722459,2876.311314584696,15326.01700457816,422703.2831916285
5586.837182117847,2869.156311314585,5731.157619359058,177107.7959450621
5757.416489246229,2876.311314584696,8171.013734466972,153818.2603008502
5599.860374598169,2869.156311314585,31489.16939175932,225790.4381948986
5585.32447132475,2869.156311314585,11455.16023544801,433185.3629823414
8244.384284868827,0,0,12879.00588620013
8255.019520339538,0,0,12879.00588620013
8265.267140025191,0,0,13022.10595160235
8278.421070143404,0,0,13022.10595160235
8283.814261467636,0,0,13022.10595160235
7382.853313330386,5580.902550686724,238834.0091563113,307092.740353172
7385.215520433393,5580.902550686724,238834.0091563113,305661.7396991498
7457.894836390126,5580.902550686724,238834.0091563113,304230.7390451275
7368.090939456653,5580.902550686724,238834.0091563113,305661.7396991498
7353.262418743475,5580.902550686724,238834.0091563113,307092.740353172
23.88893723369693,6117527.795945062,41606344.01569653,83142282.79921517
21.32063034053244,5128277.04381949,40617093.26357096,82152888.9470242
23.50748217723826,5153033.355134075,40641849.57488555,82177645.25833878
23.38423999638356,7119228.253760627,42608044.4735121,84143840.15696533
21.62524062464357,6546827.992151733,42035644.21190321,83571439.89535645
8908.6339519059,2146.500981033355,26759.71223021583,104463.0477436233
8685.365504943535,2146.500981033355,118057.5539568345,195760.889470242
9231.596263193376,2146.500981033355,10875.604970569,88578.94048397646
8915.382408596834,2146.500981033355,35059.5160235448,112905.9516023545
8632.454107540992,2146.500981033355,30623.41399607587,108326.7495094833
